,Unnamed: 0,air_pressure,moisture_percentage,rain_intensity,snow_depth,deg,visibility,wind_speed,MONTH,DAY,time,datetime
33731,33731,1011.87,89.85,0.0141666666666666,4.9,0.6917511134524208,29089.5,4.7,12,17,08:45,12_17_08:45
33732,33732,1011.83,90.0,0.0183333333333333,4.8,0.6568334849863512,27573.0,4.846666666666667,12,17,09:00,12_17_09:00
33733,33733,1011.86,89.9,0.0124999999999999,4.75,0.6869158565202815,29743.0,4.963333333333333,12,17,09:15,12_17_09:15
33734,33734,1011.84,89.9,0.0216666666666666,4.8,0.676998228054212,32009.0,4.99,12,17,09:30,12_17_09:30
33735,33735,1011.835,89.75,0.0166666666666666,4.85,0.6670805995881424,29981.0,4.9,12,17,09:45,12_17_09:45
33736,33736,1011.85,89.8,0.0233333333333333,4.9,0.6771629711220727,31571.0,4.93,12,17,10:00,12_17_10:00
33737,33737,1011.805,89.4,0.0133333333333333,4.9,0.7222453426560029,29305.0,5.15,12,17,10:15,12_17_10:15
33738,33738,1011.75,89.1,0.0,4.9,0.7273277141899335,27019.0,4.98,12,17,10:30,12_17_10:30
33739,33739,1011.755,88.85,0.0066666666666666,4.85,0.7824100857238638,30352.0,4.744999999999999,12,17,10:45,12_17_10:45
33740,33740,1011.7,88.9,0.0133333333333333,4.9,0.8974924572577943,30326.0,4.63,12,17,11:00,12_17_11:00
33741,33741,1011.7,88.4,0.0133333333333333,4.9,0.8975748287917245,31358.5,4.84,12,17,11:15,12_17_11:15
33742,33742,1011.67,88.2,0.0116666666666666,4.9,0.897657200325655,31030.0,4.88,12,17,11:30,12_17_11:30
33743,33743,1011.61,88.25,0.0208333333333333,4.9,0.9077395718595852,29372.0,4.865,12,17,11:45,12_17_11:45
33744,33744,1011.61,88.0,0.0249999999999999,4.9,0.9178219433935156,29895.0,5.21,12,17,12:00,12_17_12:00
33745,33745,1011.63,88.6,0.0266666666666666,4.95,0.822904314927446,29183.5,5.135,12,17,12:15,12_17_12:15
33746,33746,1011.65,89.1,0.0516666666666666,5.0,0.6679866864613764,27166.0,4.84,12,17,12:30,12_17_12:30
33747,33747,1011.68,90.25,0.0366666666666666,5.0,0.6580690579953068,27260.0,4.65,12,17,12:45,12_17_12:45
33748,33748,1011.63,90.4,0.0416666666666666,5.0,0.6481514295292371,26563.0,4.62,12,17,13:00,12_17_13:00
33749,33749,1011.615,90.15,0.0283333333333333,5.0,0.6482338010631674,26992.0,4.46,12,17,13:15,12_17_13:15
33750,33750,1011.63,90.3,0.0249999999999999,4.9,0.6483161725970978,27467.0,4.3575,12,17,13:30,12_17_13:30
33751,33751,1011.56,90.35,0.0241666666666666,4.9,0.6433985441310283,27909.5,4.355,12,17,13:45,12_17_13:45
33752,33752,1011.58,90.6,0.0449999999999999,4.9,0.5984809156649586,26500.0,4.34,12,17,14:00,12_17_14:00
33753,33753,1011.61,90.3,0.0499999999999999,5.0,0.6535632871988889,27426.0,4.38,12,17,14:15,12_17_14:15
33754,33754,1011.65,90.2,0.0366666666666666,5.0,0.7286456587328194,27863.0,4.55,12,17,14:30,12_17_14:30
33755,33755,1011.66,90.05,0.0541666666666666,5.0,0.7137280302667497,28613.5,4.8100000000000005,12,17,14:45,12_17_14:45
33756,33756,1011.66,89.8,0.0366666666666666,5.0,0.6688104018006801,28747.0,4.45,12,17,15:00,12_17_15:00
33757,33757,1011.675,89.9,0.0366666666666666,5.0,0.7238927733346102,26569.0,4.4350000000000005,12,17,15:15,12_17_15:15
33758,33758,1011.67,89.9,0.0366666666666666,5.0,0.7889751448685407,27096.0,4.470000000000001,12,17,15:30,12_17_15:30
33759,33759,1011.685,89.4,0.0233333333333333,5.2,0.7590575164024712,29457.5,4.605,12,17,15:45,12_17_15:45
33760,33760,1011.66,89.7,0.005,5.0,0.7691398879364015,30387.0,4.3,12,17,16:00,12_17_16:00
33761,33761,1011.69,89.4,0.0316666666666666,5.0,0.7942222594703319,29640.5,4.529999999999999,12,17,16:15,12_17_16:15
33762,33762,1011.77,89.0,0.055,5.0,0.7593046310042622,29631.0,4.57,12,17,16:30,12_17_16:30
33763,33763,1011.725,89.05,0.0808333333333333,5.2,0.6643870025381927,29739.0,4.75,12,17,16:45,12_17_16:45
33764,33764,1011.72,89.6,0.0849999999999999,5.2,0.5694693740721231,28167.0,4.55,12,17,17:00,12_17_17:00
33765,33765,1011.755,90.1,0.0716666666666666,5.0,0.4795517456060533,26141.5,4.53,12,17,17:15,12_17_17:15
33766,33766,1011.78,90.6,0.0599999999999999,5.2,0.4496341171399837,23625.0,4.5,12,17,17:30,12_17_17:30
33767,33767,1011.78,90.55,0.0591666666666666,5.15,0.4747164886739141,23266.5,4.27,12,17,17:45,12_17_17:45
33768,33768,1011.73,90.5,0.0399999999999999,5.1,0.4597988602078445,21253.0,4.19,12,17,18:00,12_17_18:00
33769,33769,1011.745,90.65,0.0424999999999999,5.1,0.4648812317417748,19944.0,4.33,12,17,18:15,12_17_18:15
33770,33770,1011.73,90.8,0.0233333333333333,4.9,0.4499636032757053,20074.0,4.470000000000001,12,17,18:30,12_17_18:30
33771,33771,1011.74,90.95,0.0333333333333333,5.0,0.4500459748096356,20342.0,4.18,12,17,18:45,12_17_18:45
33772,33772,1011.76,90.8,0.0516666666666666,4.9,0.4501283463435659,21182.0,4.07,12,17,19:00,12_17_19:00
33773,33773,1011.75,90.85,0.0424999999999999,4.9,0.4652107178774963,20983.5,4.154999999999999,12,17,19:15,12_17_19:15
33774,33774,1011.81,91.0,0.0416666666666666,4.9,0.4502930894114267,19048.0,3.93,12,17,19:30,12_17_19:30
33775,33775,1011.815,90.7,0.0391666666666666,4.9,0.515375460945357,20722.0,4.0600000000000005,12,17,19:45,12_17_19:45
33776,33776,1011.82,90.2,0.0399999999999999,4.9,0.6004578324792874,20532.0,4.34,12,17,20:00,12_17_20:00
33777,33777,1011.82,89.6,0.0533333333333333,4.9,0.6355402040132178,20317.5,4.345000000000001,12,17,20:15,12_17_20:15
33778,33778,1011.9,89.4,0.0449999999999999,4.9,0.6806225755471482,22353.0,4.1,12,17,20:30,12_17_20:30
33779,33779,1011.965,89.3,0.0516666666666666,4.9,0.7207049470810786,22842.0,4.25,12,17,20:45,12_17_20:45
33780,33780,1011.93,89.3,0.0283333333333333,4.9,0.7807873186150088,20247.0,4.220000000000001,12,17,21:00,12_17_21:00
33781,33781,1011.95,89.7,0.0299999999999999,4.9,0.7608696901489392,22735.0,4.205,12,17,21:15,12_17_21:15
33782,33782,1011.96,90.0,0.0733333333333333,4.9,0.8109520616828696,21693.0,4.01,12,17,21:30,12_17_21:30
33783,33783,1011.925,89.95,0.0308333333333333,4.9,0.7360344332168001,21950.0,3.835,12,17,21:45,12_17_21:45
33784,33784,1011.9,90.1,0.0166666666666666,4.9,0.7311168047507304,22530.0,3.76,12,17,22:00,12_17_22:00
33785,33785,1011.895,90.45,0.0199999999999999,4.9,0.8461991762846607,20783.5,3.8,12,17,22:15,12_17_22:15
33786,33786,1011.91,90.7,0.0216666666666666,4.9,0.9212815478185912,17157.0,3.94,12,17,22:30,12_17_22:30
33787,33787,1011.905,90.55,0.0333333333333333,4.9,0.9713639193525214,17930.5,4.155,12,17,22:45,12_17_22:45
33788,33788,1011.88,90.8,0.0283333333333333,4.9,0.9414462908864518,17455.0,3.96,12,17,23:00,12_17_23:00
33789,33789,1011.86,91.2,0.0366666666666666,5.1,0.906528662420382,17692.5,4.26,12,17,23:15,12_17_23:15
33790,33790,1011.83,91.3,0.0316666666666666,5.0,0.9216110339543124,17961.0,4.39,12,17,23:30,12_17_23:30
33791,33791,1011.81,91.25,0.0299999999999999,5.05,0.8666934054882429,18412.0,3.93,12,17,23:45,12_17_23:45
33792,33792,1011.79,91.7,0.0183333333333333,5.3,0.8617757770221732,19396.0,3.7,12,18,00:00,12_18_00:00
33793,33793,1011.79,91.65,0.0291666666666666,5.15,0.8618581485561038,19316.0,3.78,12,18,00:15,12_18_00:15
33794,33794,1011.8,91.7,0.0199999999999999,5.2,0.911940520090034,19967.0,3.69,12,18,00:30,12_18_00:30
33795,33795,1011.78,91.6,0.0341666666666666,5.15,0.9470228916239644,19477.0,3.69,12,18,00:45,12_18_00:45
33796,33796,1011.76,91.9,0.0583333333333333,5.2,0.9421052631578948,18937.0,3.86,12,18,01:00,12_18_01:00
33797,33797,1011.755,92.2,0.0558333333333333,5.3,0.9571876346918252,19264.5,3.925,12,18,01:15,12_18_01:15
33798,33798,1011.72,92.3,0.0616666666666666,5.3,1.0022700062257557,19664.0,4.04,12,18,01:30,12_18_01:30
33799,33799,1011.68,92.5,0.0583333333333333,5.35,1.0323523777596857,19317.5,4.07,12,18,01:45,12_18_01:45
33800,33800,1011.61,92.6,0.0566666666666666,5.3,1.022434749293616,19254.0,4.26,12,18,02:00,12_18_02:00
33801,33801,1011.595,92.65,0.0741666666666666,5.4,1.0225171208275463,18693.0,4.585,12,18,02:15,12_18_02:15
33802,33802,1011.59,93.0,0.0766666666666666,5.3,0.9925994923614768,19111.0,4.59,12,18,02:30,12_18_02:30
33803,33803,1011.545,92.85,0.0716666666666666,5.5,0.9926818638954072,19879.0,4.805,12,18,02:45,12_18_02:45
33804,33804,1011.54,92.7,0.0649999999999999,5.6,0.9827642354293376,19802.0,4.76,12,18,03:00,12_18_03:00
33805,33805,1011.52,92.35,0.0683333333333333,5.6,1.007846606963268,19724.5,4.44,12,18,03:15,12_18_03:15
33806,33806,1011.52,92.4,0.1116666666666666,5.5,1.0529289784971982,19948.0,4.66,12,18,03:30,12_18_03:30
33807,33807,1011.47,92.35,0.0649999999999999,5.65,1.0680113500311288,19707.0,4.5200000000000005,12,18,03:45,12_18_03:45
33808,33808,1011.46,92.4,0.0849999999999999,5.7,1.043093721565059,19550.0,4.66,12,18,04:00,12_18_04:00
33809,33809,1011.445,92.05,0.0641666666666666,5.65,1.0031760930989897,20925.5,4.715,12,18,04:15,12_18_04:15
33810,33810,1011.37,92.4,0.0499999999999999,5.7,1.00325846463292,22897.0,4.61,12,18,04:30,12_18_04:30
33811,33811,1011.31,92.45,0.0433333333333333,5.85,0.9433408361668504,21843.5,4.83,12,18,04:45,12_18_04:45
33812,33812,1011.34,92.6,0.0266666666666666,5.9,0.9834232077007808,20105.0,4.71,12,18,05:00,12_18_05:00
33813,33813,1011.335,92.65,0.0399999999999999,5.9,1.013505579234711,20436.0,4.855,12,18,05:15,12_18_05:15
33814,33814,1011.28,92.0,0.0233333333333333,6.0,1.0435879507686414,19832.0,5.0600000000000005,12,18,05:30,12_18_05:30
33815,33815,1011.285,91.8,0.0416666666666666,5.9,1.0736703223025716,21359.0,4.68,12,18,05:45,12_18_05:45
33816,33816,1011.33,91.4,0.0249999999999999,6.0,1.063752693836502,24681.0,5.0600000000000005,12,18,06:00,12_18_06:00
33817,33817,1011.305,91.45,0.0299999999999999,5.95,1.0338350653704325,24645.5,4.909999999999999,12,18,06:15,12_18_06:15
33818,33818,1011.3300000000002,91.6,0.0283333333333333,5.9,1.053917436904363,25295.0,4.5600000000000005,12,18,06:30,12_18_06:30
33819,33819,1011.355,91.8,0.0233333333333333,5.9,1.0339998084382933,24903.0,4.88,12,18,06:45,12_18_06:45
33820,33820,1011.35,91.5,0.0033333333333333,5.8,1.0940821799722236,24982.0,4.970000000000001,12,18,07:00,12_18_07:00
33821,33821,1011.34,91.35,0.0083333333333333,5.85,1.099164551506154,24117.5,4.93,12,18,07:15,12_18_07:15
33822,33822,1011.31,91.1,0.0116666666666666,5.9,1.1442469230400842,23828.0,4.99,12,18,07:30,12_18_07:30
33823,33823,1011.3,91.15,0.0158333333333333,5.85,1.1393292945740146,23469.5,5.025,12,18,07:45,12_18_07:45
33824,33824,1011.35,91.1,0.0283333333333333,5.9,1.1544116661079449,22033.0,5.279999999999999,12,18,08:00,12_18_08:00
33825,33825,1011.335,90.95,0.0308333333333333,5.9,1.1594940376418754,21392.0,5.315,12,18,08:15,12_18_08:15
33826,33826,1011.34,91.1,0.0433333333333333,5.9,1.1545764091758055,20804.0,5.35,12,18,08:30,12_18_08:30
33827,33827,1011.275,90.65,0.0625,5.9,1.1796587807097365,21020.5,5.365,12,18,08:45,12_18_08:45
33828,33828,1011.18,90.5,0.0699999999999999,5.9,1.1847411522436666,21560.0,5.2700000000000005,12,18,09:00,12_18_09:00
33829,33829,1011.105,90.9,0.0708333333333333,5.7,1.189823523777597,18400.0,4.995,12,18,09:15,12_18_09:15
33830,33830,1011.03,91.1,0.0549999999999999,5.7,1.1949058953115272,18165.0,4.9,12,18,09:30,12_18_09:30
33831,33831,1010.945,91.1,0.0833333333333333,5.7,1.1899882668454578,17683.5,5.0,12,18,09:45,12_18_09:45
33832,33832,1010.94,91.0,0.1599999999999999,5.6,1.225070638379388,17353.0,4.6,12,18,10:00,12_18_10:00
33833,33833,1010.845,92.0,0.2241666666666666,5.8,1.2251530099133183,20353.0,4.615,12,18,10:15,12_18_10:15
33834,33834,1010.7235,91.8,0.1294999999999999,5.5,1.2452353814472483,20513.35,4.826,12,18,10:30,12_18_10:30
33835,33835,1010.552,92.15,0.1114999999999999,5.7,1.250317752981179,18833.7,4.887,12,18,10:45,12_18_10:45
33836,33836,1010.3905,91.7,0.1084999999999999,5.8,1.2754001245151094,19828.05,4.818,12,18,11:00,12_18_11:00
33837,33837,1010.279,91.6,0.1205,5.7,1.31548249604904,20689.4,4.959,12,18,11:15,12_18_11:15
33838,33838,1010.1775,91.6,0.0991666666666666,5.7,1.38556486758297,22677.75,5.09,12,18,11:30,12_18_11:30
33839,33839,1010.106,91.0,0.0811666666666666,5.7,1.4106472391169007,23020.6,5.031000000000001,12,18,11:45,12_18_11:45
33840,33840,1010.0045,91.2,0.0714999999999999,5.7,1.4557296106508306,22899.45,5.212,12,18,12:00,12_18_12:00
33841,33841,1009.898,91.35,0.0885,5.7,1.4408119821847614,22154.8,5.393,12,18,12:15,12_18_12:15
33842,33842,1009.8015,91.8,0.0488333333333333,5.7,1.4458943537186917,21721.15,5.854,12,18,12:30,12_18_12:30
33843,33843,1009.75,91.45,0.0824999999999999,5.75,1.515976725252622,20108.0,5.665000000000001,12,18,12:45,12_18_12:45
33844,33844,1009.68,91.4,0.0533333333333333,5.8,1.5960590967865524,22601.0,6.17,12,18,13:00,12_18_13:00
33845,33845,1009.595,90.9,0.0408333333333333,5.8,1.6411414683204828,21946.5,5.915,12,18,13:15,12_18_13:15
33846,33846,1009.54,90.6,0.0266666666666666,5.8,1.6362238398544129,25072.0,5.64,12,18,13:30,12_18_13:30
33847,33847,1009.46,90.25,0.0141666666666666,5.8,1.6913062113883437,26165.0,5.675,12,18,13:45,12_18_13:45
33848,33848,1009.44,90.6,0.01,5.8,1.7163885829222738,25407.0,5.4,12,18,14:00,12_18_14:00
33849,33849,1009.39,90.75,0.0241666666666666,5.8,1.8064709544562043,26254.0,5.73,12,18,14:15,12_18_14:15
33850,33850,1009.38,91.1,0.01,5.8,1.8465533259901343,24233.0,5.74,12,18,14:30,12_18_14:30
33851,33851,1009.34,91.25,0.0458333333333333,5.8,1.896635697524065,22852.5,5.68,12,18,14:45,12_18_14:45
33852,33852,1009.33,90.8,0.0266666666666666,5.8,1.8767180690579952,22271.0,5.57,12,18,15:00,12_18_15:00
33853,33853,1009.35,90.7,0.0124999999999999,5.8,1.8768004405919256,24462.5,5.845,12,18,15:15,12_18_15:15
33854,33854,1009.39,91.0,0.0133333333333333,5.8,1.816882812125856,23856.0,6.1,12,18,15:30,12_18_15:30
33855,33855,1009.435,90.85,0.0133333333333333,5.8,1.7419651836597865,26575.5,5.95,12,18,15:45,12_18_15:45
33856,33856,1009.51,90.8,0.0133333333333333,5.7,1.6470475551937167,25240.0,5.7700000000000005,12,18,16:00,12_18_16:00
33857,33857,1009.615,91.15,0.0166666666666666,5.7,1.5521299267276472,25105.5,6.155,12,18,16:15,12_18_16:15
33858,33858,1009.64,91.6,0.0199999999999999,5.7,1.5072122982615777,21288.0,5.89,12,18,16:30,12_18_16:30
33859,33859,1009.71,92.05,0.0241666666666666,5.75,1.482294669795508,19879.5,5.63,12,18,16:45,12_18_16:45
33860,33860,1009.75,92.2,0.0266666666666666,5.7,1.517377041329438,16419.0,6.23,12,18,17:00,12_18_17:00
33861,33861,1009.835,92.25,0.0349999999999999,5.65,1.4974594128633685,17560.5,5.8,12,18,17:15,12_18_17:15
33862,33862,1009.91,92.2,0.0283333333333333,5.6,1.5175417843972991,20237.0,5.7025,12,18,17:30,12_18_17:30
33863,33863,1009.99,92.1,0.0283333333333333,5.6,1.5376241559312294,21607.0,5.715,12,18,17:45,12_18_17:45
33864,33864,1010.03,92.0,0.0233333333333333,5.6,1.5677065274651596,23331.0,5.823333333333333,12,18,18:00,12_18_18:00
33865,33865,1010.1,91.9,0.0091666666666666,5.55,1.61278889899909,24658.0,5.531666666666667,12,18,18:15,12_18_18:15
33866,33866,1010.22,91.7,0.0016666666666666,5.5,1.6378712705330205,28427.0,5.51,12,18,18:30,12_18_18:30
33867,33867,1010.3,91.4,0.0075,5.5,1.6479536420669507,27760.0,5.72,12,18,18:45,12_18_18:45
33868,33868,1010.42,91.8,0.015,5.5,1.628036013600881,25694.0,5.74,12,18,19:00,12_18_19:00
33869,33869,1010.485,91.7,0.0116666666666666,5.5,1.6481183851348118,22157.0,5.425,12,18,19:15,12_18_19:15
33870,33870,1010.59,92.1,0.01,5.5,1.628200756668742,19999.0,5.05,12,18,19:30,12_18_19:30
33871,33871,1010.665,92.55,0.0283333333333333,5.5,1.6332831282026723,19061.0,4.99,12,18,19:45,12_18_19:45
33872,33872,1010.72,92.7,0.03,5.5,1.6383654997366026,18736.0,4.83,12,18,20:00,12_18_20:00
33873,33873,1010.785,92.65,0.0316666666666666,5.5,1.6484478712705333,18510.5,5.12,12,18,20:15,12_18_20:15
33874,33874,1010.88,92.9,0.0483333333333333,5.4,1.6685302428044633,20270.0,5.044,12,18,20:30,12_18_20:30
33875,33875,1010.96,92.4,0.0433333333333333,5.4,1.7136126143383936,20471.0,5.2780000000000005,12,18,20:45,12_18_20:45
33876,33876,1011.05,92.4,0.0299999999999999,5.4,1.7386949858723242,21041.0,5.142,12,18,21:00,12_18_21:00
33877,33877,1011.135,92.15,0.0249999999999999,5.4,1.7537773574062543,24994.5,5.121,12,18,21:15,12_18_21:15
33878,33878,1011.23,92.0,0.03,5.4,1.728859728940185,24173.0,5.16,12,18,21:30,12_18_21:30
33879,33879,1011.315,91.9,0.0391666666666666,5.5,1.7789421004741155,23468.0,5.0775,12,18,21:45,12_18_21:45
33880,33880,1011.38,91.7,0.0483333333333333,5.5,1.7790244720080457,23480.0,4.944999999999999,12,18,22:00,12_18_22:00
33881,33881,1011.45,91.8,0.0308333333333333,5.5,1.754106843541976,23024.0,5.1325,12,18,22:15,12_18_22:15
33882,33882,1011.46,91.4,0.0216666666666666,5.5,1.749189215075906,24407.0,5.16,12,18,22:30,12_18_22:30
33883,33883,1011.475,91.5,0.0141666666666666,5.5,1.749271586609837,24587.5,5.444999999999999,12,18,22:45,12_18_22:45
33884,33884,1011.52,92.0,0.01,5.5,1.6993539581437669,23909.0,4.92,12,18,23:00,12_18_23:00
33885,33885,1011.54,92.0,0.0124999999999999,5.5,1.6844363296776976,26596.0,4.885,12,18,23:15,12_18_23:15
33886,33886,1011.54,91.8,0.0066666666666666,5.5,1.669518701211628,28715.0,4.89,12,18,23:30,12_18_23:30
33887,33887,1011.56,91.7,0.0133333333333333,5.5,1.644601072745558,26724.0,4.855,12,18,23:45,12_18_23:45
33888,33888,1011.62,91.6,0.0083333333333333,5.5,1.6996834442794886,24185.0,4.75,12,19,00:00,12_19_00:00
33889,33889,1011.65,91.75,0.0025,5.5,1.6597658158134188,23842.5,4.735,12,19,00:15,12_19_00:15
33890,33890,1011.69,91.8,0.0066666666666666,5.4,1.6398481873473494,23691.0,4.84,12,19,00:30,12_19_00:30
33891,33891,1011.7,91.65,0.0066666666666666,5.4,1.5949305588812797,21448.5,4.84,12,19,00:45,12_19_00:45
33892,33892,1011.72,91.8,0.005,5.4,1.6100129304152102,20541.0,4.5,12,19,01:00,12_19_01:00
33893,33893,1011.685,91.75,0.005,5.4,1.6050953019491403,22508.5,4.79,12,19,01:15,12_19_01:15
33894,33894,1011.68,92.0,0.01,5.4,1.6201776734830708,22753.0,4.75,12,19,01:30,12_19_01:30
33895,33895,1011.7,91.9,0.0,5.4,1.6402600450170008,22732.0,5.005,12,19,01:45,12_19_01:45
33896,33896,1011.73,91.7,0.0,5.4,1.6203424165509317,21311.0,5.029999999999999,12,19,02:00,12_19_02:00
33897,33897,1011.745,91.75,0.0025,5.35,1.620424788084862,21224.0,4.92,12,19,02:15,12_19_02:15
33898,33898,1011.75,91.9,0.0,5.3,1.6105071596187923,21040.0,5.1,12,19,02:30,12_19_02:30
33899,33899,1011.73,92.1,0.0125,5.3,1.5855895311527228,18966.0,4.655,12,19,02:45,12_19_02:45
33900,33900,1011.78,92.0,0.0166666666666666,5.3,1.560671902686653,19764.0,5.01,12,19,03:00,12_19_03:00
33901,33901,1011.765,91.6,0.0091666666666666,5.3,1.5457542742205832,20206.5,4.975,12,19,03:15,12_19_03:15
33902,33902,1011.79,91.4,0.0116666666666666,5.3,1.5308366457545135,20788.0,4.69,12,19,03:30,12_19_03:30
33903,33903,1011.82,91.35,0.0349999999999999,5.3,1.520919017288444,21716.0,4.97,12,19,03:45,12_19_03:45
33904,33904,1011.81,91.3,0.0333333333333333,5.3,1.5510013888223744,25173.0,5.0,12,19,04:00,12_19_04:00
33905,33905,1011.825,91.15,0.0358333333333333,5.4,1.576083760356305,28975.0,5.105,12,19,04:15,12_19_04:15
33906,33906,1011.85,91.2,0.0316666666666666,5.4,1.6111661318902353,27431.0,4.779999999999999,12,19,04:30,12_19_04:30
33907,33907,1011.885,90.65,0.0249999999999999,5.45,1.6112485034241657,26666.0,5.105,12,19,04:45,12_19_04:45
33908,33908,1011.92,90.2,0.0266666666666666,5.6,1.611330874958096,28420.0,4.95,12,19,05:00,12_19_05:00
33909,33909,1011.915,90.25,0.0316666666666666,5.55,1.6314132464920263,28468.5,4.84,12,19,05:15,12_19_05:15
33910,33910,1011.96,90.0,0.0166666666666666,5.4,1.6314956180259563,28402.0,5.18,12,19,05:30,12_19_05:30
33911,33911,1011.98,90.15,0.0324999999999999,5.4,1.611577989559887,26867.0,4.89,12,19,05:45,12_19_05:45
33912,33912,1012.04,90.4,0.0266666666666666,5.3,1.5816603610938174,25107.0,4.54,12,19,06:00,12_19_06:00
33913,33913,1012.125,90.25,0.015,5.3,1.5717427326277476,26175.5,4.725,12,19,06:15,12_19_06:15
33914,33914,1012.23,90.1,0.0166666666666666,5.3,1.591825104161678,29374.0,4.71,12,19,06:30,12_19_06:30
33915,33915,1012.31,89.7,0.0291666666666666,5.5,1.5769074756956083,28255.0,4.5600000000000005,12,19,06:45,12_19_06:45
33916,33916,1012.45,89.6,0.0183333333333333,5.5,1.5719898472295388,27911.0,4.279999999999999,12,19,07:00,12_19_07:00
33917,33917,1012.555,89.85,0.015,5.65,1.5570722187634691,26449.5,4.39,12,19,07:15,12_19_07:15
33918,33918,1012.64,89.8,0.0299999999999999,5.7,1.5021545902973996,24644.0,4.29,12,19,07:30,12_19_07:30
33919,33919,1012.715,90.6,0.0308333333333333,5.35,1.4072369618313298,23396.0,4.315,12,19,07:45,12_19_07:45
33920,33920,1012.8,90.6,0.0416666666666666,5.3,1.4623193333652602,21608.0,4.36,12,19,08:00,12_19_08:00
33921,33921,1012.905,90.4,0.0191666666666666,5.3,1.512401704899191,22649.0,4.3100000000000005,12,19,08:15,12_19_08:15
33922,33922,1013.0,90.1,0.0083333333333333,5.3,1.5524840764331211,22948.0,4.13,12,19,08:30,12_19_08:30
33923,33923,1013.05,89.9,0.0158333333333333,5.3,1.5825664479670514,23718.0,4.325,12,19,08:45,12_19_08:45
33924,33924,1013.09,89.8,0.01,5.3,1.662648819500982,22524.0,4.28,12,19,09:00,12_19_09:00
33925,33925,1013.13,89.85,0.0058333333333333,5.2,1.6727311910349123,24040.0,4.57,12,19,09:15,12_19_09:15
33926,33926,1013.11,89.8,0.0,5.1,1.6928135625688427,22481.0,4.7,12,19,09:30,12_19_09:30
33927,33927,1013.125,89.45,0.005,5.1,1.682895934102773,24365.5,4.855,12,19,09:45,12_19_09:45
33928,33928,1013.15,89.3,0.0,5.1,1.6829783056367031,24521.0,4.7,12,19,10:00,12_19_10:00
33929,33929,1013.17,89.1,0.0116666666666666,5.2,1.7880606771706336,24628.5,4.7,12,19,10:15,12_19_10:15
33930,33930,1013.15,89.3,0.0133333333333333,5.2,1.793143048704564,26040.0,4.529999999999999,12,19,10:30,12_19_10:30
33931,33931,1013.1699999999998,89.3,0.015,5.25,1.8182254202384944,25734.5,4.505,12,19,10:45,12_19_10:45
33932,33932,1013.24,89.1,0.0183333333333333,5.1,1.8433077917724248,25790.0,4.529999999999999,12,19,11:00,12_19_11:00
33933,33933,1013.28,89.05,0.0075,5.1,1.8883901633063551,25238.0,4.555,12,19,11:15,12_19_11:15
33934,33934,1013.38,89.2,0.0066666666666666,5.0,1.8834725348402857,25763.0,4.68,12,19,11:30,12_19_11:30
33935,33935,1013.41,89.35,0.0041666666666666,5.05,1.988554906374216,25622.5,4.755000000000001,12,19,11:45,12_19_11:45
33936,33936,1013.44,89.7,0.005,5.0,2.023637277908146,22453.0,4.779999999999999,12,19,12:00,12_19_12:00
33937,33937,1013.475,90.05,0.0091666666666666,5.0,1.9937196494420764,22801.0,4.675,12,19,12:15,12_19_12:15
33938,33938,1013.52,89.7,0.0166666666666666,5.0,2.003802020976007,23765.0,4.57,12,19,12:30,12_19_12:30
33939,33939,1013.565,90.4,0.0008333333333333,5.0,1.9338843925099367,23765.5,4.565,12,19,12:45,12_19_12:45
33940,33940,1013.63,90.4,0.0,5.0,1.8939667640438675,23649.0,4.76,12,19,13:00,12_19_13:00
33941,33941,1013.675,90.2,0.005,5.0,1.824049135577798,22957.0,4.5200000000000005,12,19,13:15,12_19_13:15
33942,33942,1013.71,90.6,0.0,5.0,1.7541315071117285,22964.0,4.4,12,19,13:30,12_19_13:30
33943,33943,1013.74,90.65,0.0,5.0,1.7042138786456589,23328.5,4.455,12,19,13:45,12_19_13:45
33944,33944,1013.74,90.6,0.01,5.0,1.654296250179589,24405.0,4.39,12,19,14:00,12_19_14:00
33945,33945,1013.78,91.25,0.0025,4.95,1.6443786217135197,21249.0,4.455,12,19,14:15,12_19_14:15
33946,33946,1013.87,91.4,0.0,4.9,1.63446099324745,19837.0,4.48,12,19,14:30,12_19_14:30
33947,33947,1013.91,91.6,0.0025,4.95,1.5945433647813805,18286.0,4.61,12,19,14:45,12_19_14:45
33948,33948,1013.93,91.3,0.0,5.0,1.5446257363153106,21017.0,4.71,12,19,15:00,12_19_15:00
33949,33949,1014.045,91.55,0.0025,4.95,1.4847081078492408,20827.5,4.59,12,19,15:15,12_19_15:15
33950,33950,1014.13,91.9,0.005,5.0,1.4347904793831714,23286.0,4.58,12,19,15:30,12_19_15:30
33951,33951,1014.195,92.1,0.0075,4.9,1.2998728509171016,19945.5,4.425,12,19,15:45,12_19_15:45
33952,33952,1014.18,92.0,0.0083333333333333,4.9,1.324955222451032,22767.0,4.39,12,19,16:00,12_19_16:00
33953,33953,1014.17,91.95,0.0166666666666666,4.95,1.2450375939849625,22290.5,4.58,12,19,16:15,12_19_16:15
33954,33954,1014.25,91.8,0.0133333333333333,5.0,1.1951199655188929,21526.0,4.279999999999999,12,19,16:30,12_19_16:30
33955,33955,1014.25,91.65,0.0066666666666666,4.95,1.205202337052823,23497.5,4.375,12,19,16:45,12_19_16:45
